run_id,run_status,model,quantization_level,task_type,row_id,f1,rougeL,tokens_per_sec,avg_cpu_percent,max_rss_mb,energy per token (J/t)
run_0058,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,1535,0.5,,2.09,84.74464285714286,6127.5234375,1.1203768818261697
run_0067,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,3928,,0.09375,2.2,79.45065789473684,6127.5234375,0.0470657489541059
run_0095,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,6000,0.6,,2.07,82.09775641025641,6127.5234375,0.7575976002684599
run_0103,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,1506,0.0,,2.2,81.15239726027397,6127.5234375,0.2857900007971182
run_0151,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,9959,,0.2,2.21,83.1798245614035,6127.5234375,0.4942205443002125
run_0158,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,9893,,0.1917808219178082,2.21,74.76388888888889,6127.60546875,0.336419003697905
run_0172,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,632,,0.2142857142857142,2.15,82.69402985074628,6127.60546875,1.197092421167731
run_0175,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,6541,,0.2711864406779661,2.12,79.39273648648648,6127.60546875,0.8224404779750137
run_0217,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,8502,,0.1290322580645161,2.23,82.28968253968254,6127.60546875,0.3773342172964695
run_0265,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,1617,,0.1304347826086956,2.25,80.08482142857143,6127.6484375,1.4318188828233194
run_0307,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,8604,0.0,,2.25,81.20663265306122,6127.6484375,0.315038568428744
run_0315,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,4048,1.0,,2.04,83.91780821917808,6127.6484375,0.2461673157809218
run_0327,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,6453,0.5,,2.21,83.6570945945946,6127.6953125,0.2932145966840353
run_0367,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,6020,,0.0454545454545454,1.99,81.53977272727273,6127.71875,0.4665516814483368
run_0377,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,7728,1.0,,2.2,74.78472222222223,6127.71875,0.2187023238242766
run_0434,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,3752,,0.2682926829268293,2.22,71.154296875,6127.71875,0.4971073713994535
run_0473,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,6813,,0.2758620689655173,2.28,75.07621951219512,6127.71875,0.3882803705272604
run_0477,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,6021,,0.1363636363636363,2.12,85.03666666666666,6127.71875,0.3660932942023207
run_0549,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,4091,,0.2093023255813953,2.25,77.12617924528301,6127.71875,0.2087809514559579
run_0614,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,2710,,0.2195121951219512,2.27,80.9329268292683,6127.71875,0.2807083346779715
run_0674,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,2089,,0.2105263157894736,2.25,78.6903409090909,6127.06640625,0.4379038824781418
run_0704,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,474,,0.2278481012658228,2.29,76.62109375,6127.1953125,0.0186506424740644
run_0712,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,4969,,0.1846153846153846,2.01,84.55984042553192,6127.1953125,0.29538971383133
run_0734,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,1768,,0.3174603174603174,2.23,75.09125,6127.1953125,0.2185538994842568
run_0776,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,6178,,0.3146067415730337,1.97,77.93676470588235,6127.21484375,0.6359799471870599
run_0791,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,7354,1.0,,1.96,80.4382530120482,6127.21484375,0.3482349481979434
run_0813,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,672,0.0,,2.13,80.89473684210526,6127.21484375,0.9158760151178617
run_0821,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,1637,,0.1714285714285714,2.04,79.32583333333334,6127.21484375,0.4067871016316507
run_0880,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_SHORT,4418,1.0,,2.27,73.7195945945946,6127.21484375,0.924872101398723
run_0046,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,7612,,0.1728395061728395,2.05,79.14,6127.33984375,1.2983651757656376
run_0051,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,9685,,0.1694915254237288,2.18,80.25707547169812,6127.5234375,1.6635554081434611
run_0094,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,170,,0.1025641025641025,2.24,78.6413043478261,6127.5234375,0.3911632616715647
run_0143,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,2988,1.0,,2.21,81.96428571428571,6127.5234375,0.713155809262831
run_0153,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,2421,,0.1012658227848101,2.05,81.17573529411764,6127.60546875,0.4585820511538038
run_0251,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,2475,0.1818181818181818,,1.94,84.93686868686869,6127.4140625,0.5201239556216767
run_0317,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,8299,,0.2133333333333333,2.24,77.35553278688525,6127.6953125,0.4009695560175434
run_0343,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,2321,0.0,,2.1,82.91020114942529,6127.71875,0.614526706003411
run_0372,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,10083,,0.25,2.13,82.49117647058823,6127.71875,0.5488489518391144
run_0382,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,6581,,0.1505376344086021,2.01,82.83132530120481,6127.71875,0.1651366032885543
run_0406,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,760,0.0,,2.28,73.22739361702128,6127.71875,0.3598184035873967
run_0449,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,3354,,0.08,2.12,81.83035714285714,6127.71875,1.0492894801723778
run_0464,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,3312,0.4,,2.25,80.62873134328358,6127.71875,0.2597512476260692
run_0556,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,10348,,0.2857142857142857,2.16,79.74444444444444,6127.71875,0.2902555076338018
run_0559,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,1728,1.0,,1.99,83.10692771084338,6127.71875,0.4921380620619731
run_0562,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,3552,,0.2121212121212121,2.0,79.98719879518072,6127.71875,0.4890369015827913
run_0619,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,6909,1.0,,2.0,83.04521276595744,6127.06640625,0.3888632327016391
run_0621,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,1324,,0.0888888888888888,2.24,76.21875,6127.06640625,0.4111738582047305
run_0639,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,4430,,0.1470588235294117,2.06,81.1766975308642,6127.06640625,0.2107227975375551
run_0693,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,10269,0.5333333333333333,,2.04,80.0015625,6127.1953125,0.7775704700436101
run_0727,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,8714,0.1538461538461538,,2.01,80.93133802816901,6127.1953125,0.3627362835176024
run_0754,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,10139,,0.1176470588235293,1.95,82.1025,6127.1953125,0.4582288330336151
run_0860,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,3947,,0.2352941176470588,2.23,77.31451612903226,6127.21484375,0.2765297649679559
run_0862,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,2231,0.8333333333333334,,2.24,80.4283088235294,6127.21484375,0.7788102520710785
run_0884,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,3865,0.0,,2.07,85.82680722891567,6127.21484375,0.4996775050440682
run_0893,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,6801,0.0,,2.22,74.74877450980392,6127.21484375,0.2855380621418822
run_0901,"COMPLETED
",Qwen2.5-3B,FP16,SUMM_LONG,9765,,0.2222222222222222,2.23,83.70238095238095,6127.21484375,0.2560042377750399
run_0152,"COMPLETED
",Qwen2.5-3B,FP16,QA,5668,,0.2,2.12,81.4826923076923,6127.60546875,1.3442140238292877
run_0248,"COMPLETED
",Qwen2.5-3B,FP16,QA,4840,,0.1846153846153845,2.15,82.75204918032787,6127.60546875,0.9127501024417478
run_0270,"COMPLETED
",Qwen2.5-3B,FP16,QA,9116,,0.0533333333333333,2.04,81.20861486486487,6127.6484375,0.8104695024037764
run_0415,"COMPLETED
",Qwen2.5-3B,FP16,QA,8100,,0.1333333333333333,2.16,84.38715277777777,6127.71875,0.8412301835179845
run_0461,"COMPLETED
",Qwen2.5-3B,FP16,QA,7916,0.4,,2.17,77.64338235294117,6127.71875,1.0760608333047157
run_0576,"COMPLETED
",Qwen2.5-3B,FP16,QA,8199,0.1666666666666666,,2.18,77.21180555555556,6127.71875,1.361726284297034
run_0597,"COMPLETED
",Qwen2.5-3B,FP16,QA,1561,,0.1142857142857142,2.22,83.99253731343283,6127.71875,1.5109887891525444
run_0625,"COMPLETED
",Qwen2.5-3B,FP16,QA,8861,0.0,,2.08,80.7080078125,6127.06640625,1.703681514260094
run_0080,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,3312,,0.0392156862745097,6.99,73.11057692307692,3414.16796875,0.1333089612445044
run_0082,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,5521,,0.0967741935483871,6.8,75.625,3414.16796875,0.5358420917683651
run_0109,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,7744,,0.25,7.02,75.0100806451613,3414.16796875,0.2726212986026362
run_0117,"COMPLETED
",Qwen2.5-3B,INT4,QA,8043,,0.1454545454545454,6.82,67.20138888888889,3414.16796875,0.4976859895545346
run_0129,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,1637,0.3529411764705882,,5.9,70.8825,3414.20703125,0.4221264415960593
run_0131,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,4792,,0.2,5.74,75.67434210526316,3414.20703125,0.3023633617537333
run_0150,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,2562,,0.2352941176470588,6.57,57.29326923076923,3414.20703125,0.167039116999947
run_0190,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,2475,,0.1578947368421052,5.36,77.41158536585365,3414.20703125,0.291944844171028
run_0212,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,3211,0.0,,6.09,71.77916666666667,3414.20703125,0.1729495004836431
run_0231,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,4927,,0.1891891891891891,5.95,73.85304054054055,3414.26953125,0.0188347276753511
run_0234,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,170,0.6666666666666666,,6.59,62.6125,3414.26953125,0.1204229923602131
run_0241,"COMPLETED
",Qwen2.5-3B,INT4,QA,8412,0.0,,6.48,68.25,3414.26953125,0.030094607385537
run_0242,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,10269,,0.1666666666666666,6.11,76.16796875,3414.26953125,0.1708908020385535
run_0256,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,6611,,0.1794871794871795,5.98,73.30288461538461,3414.26953125,0.1636865231755328
run_0258,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,4012,,0.2117647058823529,5.93,72.11666666666666,3414.26953125,0.222359728768787
run_0272,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,2421,0.3529411764705882,,5.69,75.45643939393939,3414.26953125,0.1548440772693628
run_0275,"COMPLETED
",Qwen2.5-3B,INT4,QA,9657,,0.0824742268041237,5.9,78.6282894736842,3414.26953125,0.3040747578640168
run_0284,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,10204,1.0,,5.98,75.279296875,3414.26953125,0.0289764279501429
run_0288,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,7612,,0.2352941176470588,6.49,66.93452380952381,3414.28515625,0.0115867334147666
run_0325,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,7908,,0.2153846153846154,5.72,74.05555555555556,3414.28515625,0.0163706512838972
run_0357,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,8908,1.0,,5.99,76.435546875,3414.28515625,0.4044988901955064
run_0358,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,3441,,0.1538461538461538,5.59,73.771484375,3414.28515625,0.038275594237444
run_0362,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,6581,1.0,,5.88,73.5404411764706,3414.28515625,0.1678341233294797
run_0364,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,6609,,0.175,6.67,63.15625,3414.28515625,0.0134562201016122
run_0373,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,8671,,0.3492063492063492,5.98,73.71780303030303,3414.28515625,0.166182049343319
run_0380,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,3551,,0.0425531914893617,6.17,72.1875,3414.28515625,0.1318715746400242
run_0385,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,2231,0.4,,6.09,69.92129629629629,3414.28515625,0.0168094212866623
run_0405,"COMPLETED
",Qwen2.5-3B,INT4,QA,5668,,0.0526315789473684,5.84,76.24632352941177,3414.296875,0.1746675240504556
run_0423,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,2089,,0.1290322580645161,6.04,73.578125,3414.296875,0.1827401733198784
run_0447,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,2184,,0.175,5.95,72.59642857142858,3414.296875,0.2866094801442375
run_0448,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,9959,1.0,,6.12,68.66927083333333,3414.296875,0.3367955775411352
run_0486,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,474,,0.125,6.71,57.114583333333336,3414.296875,0.0101139325495737
run_0487,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,5807,,0.2608695652173913,6.3,67.05208333333333,3414.296875,0.2035645950368871
run_0496,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,6732,,0.0919540229885057,6.94,57.96875,3414.296875,0.3629402318877961
run_0513,"COMPLETED
",Qwen2.5-3B,INT4,QA,7244,,0.3272727272727272,5.91,76.48035714285714,3414.296875,0.628062672161598
run_0522,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,6026,,0.1647058823529411,6.05,72.25431034482759,3414.30859375,0.0179964040740952
run_0539,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,9893,,0.1,6.6,58.00859375,3414.30859375,0.1814481163441266
run_0545,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,1506,1.0,,6.04,73.71572580645162,3414.26171875,0.2500887851898782
run_0550,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,1786,1.0,,5.78,76.07421875,3414.26171875,0.2169199788011759
run_0574,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,8759,1.0,,5.98,76.015625,3414.26171875,0.0268583051432032
run_0586,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,3752,,0.1142857142857142,6.93,58.645833333333336,3414.26171875,0.0080441905963204
run_0591,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,385,,0.2142857142857142,5.88,73.68939393939394,3414.26171875,0.0204358952994242
run_0600,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,1324,0.0,,6.36,72.5275,3414.26171875,0.1200224112112425
run_0620,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,8604,,0.1290322580645161,6.37,68.99728260869566,3414.26171875,0.299761746688398
run_0627,"COMPLETED
",Qwen2.5-3B,INT4,QA,8199,,0.1904761904761905,6.53,61.27734375,3414.26171875,0.5367168358183072
run_0636,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,3947,0.0,,6.2,70.60576923076923,3414.31640625,0.4129424594754495
run_0646,"COMPLETED
",Qwen2.5-3B,INT4,QA,3014,,0.116504854368932,5.94,74.46484375,3414.31640625,0.3548430888489074
run_0664,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,9685,0.125,,6.14,67.91586538461539,3414.31640625,0.1280937856015462
run_0667,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,8657,,0.0377358490566037,5.94,78.67147435897436,3414.31640625,0.2395108818566316
run_0682,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,3832,,0.1627906976744186,6.28,69.7827380952381,3414.31640625,0.2614975341986628
run_0723,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,2710,,0.054054054054054,6.74,63.2125,3414.31640625,0.0264340086105344
run_0748,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,680,,0.1839080459770115,6.15,70.0264423076923,3414.31640625,0.328349812468225
run_0761,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,6020,0.25,,5.79,76.05113636363636,3414.31640625,0.2727283788110223
run_0769,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,1617,,0.0754716981132075,5.78,74.53225806451613,3414.3515625,0.0339124687252549
run_0770,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,5113,0.8333333333333334,,6.76,63.4125,3414.3515625,0.0253324617392726
run_0775,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_SHORT,672,,0.3673469387755102,5.87,75.263671875,3414.3515625,0.1860564275527188
run_0778,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,10348,,0.3181818181818182,6.5,65.22222222222223,3414.3515625,0.0085275600673041
run_0808,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,3865,,0.2142857142857142,5.84,75.23863636363636,3414.3515625,0.4436028028058674
run_0835,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,6909,,0.3333333333333333,5.89,77.0945945945946,3414.3515625,0.020521870283597
run_0843,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,1322,1.0,,5.79,67.9725,3414.3515625,0.3099920393565905
run_0844,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,1728,,0.2352941176470588,5.87,75.70884146341463,3414.3515625,0.1489476447547766
run_0850,"COMPLETED
",Qwen2.5-3B,INT4,SUMM_LONG,10139,1.0,,5.84,78.53289473684211,3414.3515625,0.5150112022465041
run_0013,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_LONG,10083,,0.3333333333333333,4.84,84.65330188679245,3363.0859375,0.2614037944518041
run_0016,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_LONG,6611,,0.1176470588235294,4.84,77.625,3363.0859375,0.0214193606880365
run_0022,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_LONG,8714,0.0,,4.58,82.54261363636364,3363.0859375,0.1777178015020566
run_0024,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_SHORT,6541,,0.12,3.95,83.5075,3363.0859375,1.0253039948488256
run_0042,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_LONG,1728,,0.0923076923076923,3.91,83.35227272727273,3363.0859375,0.13848481989202
run_0048,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_SHORT,1617,0.0,,3.83,84.37053571428571,3363.0859375,0.3110754051043072
run_0066,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_LONG,6026,,0.2040816326530612,3.94,79.35277777777777,3363.0859375,0.1406799858395841
run_0084,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_LONG,4996,,0.0392156862745098,4.0,80.24404761904762,3363.25,0.1944602933334492
run_0087,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_LONG,2184,,0.1159420289855072,3.83,85.4186507936508,3363.25,0.2329899416718766
run_0092,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_LONG,7612,,0.1538461538461538,3.96,80.425,3363.25,0.1823964139867923
run_0102,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_LONG,2321,0.2,,3.84,84.78232758620689,3363.25,0.5507163047987643
run_0105,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_LONG,10138,1.0,,3.89,82.04261363636364,3363.25,0.0133501857610819
run_0127,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_LONG,3865,,0.1176470588235294,3.75,82.0327868852459,3363.25,0.1761623287776346
run_0132,"COMPLETED
",Qwen2.5-3B,INT8,SUMM_SHORT,4048,0.0,,3.84,80.54310344827586,3363.359375,0.3233205700305411
